# agent_id,timestep,x,y,heading  (0=E 1=N 2=W 3=S)
10,36,21,20,3
10,37,21,19,3
10,38,21,18,3
10,39,21,17,3
10,40,21,16,3
10,41,21,15,3
10,42,21,14,3
10,43,21,13,3
10,44,21,12,3
10,45,21,11,3
10,46,21,10,3
10,47,21,9,3
10,48,21,8,3
10,49,21,7,3
10,50,21,6,3
10,51,21,5,3
10,52,21,4,3
10,53,21,3,3
10,54,20,3,2
10,55,19,3,2
10,56,18,3,2
10,57,17,3,2
10,58,16,3,2
10,59,15,3,2
10,60,14,3,2
10,61,13,3,2
10,62,12,3,2
10,63,11,3,2
10,64,10,3,2
10,65,9,3,2
10,66,8,3,2
10,67,8,4,1
11,0,29,49,3
11,1,29,48,3
11,2,29,47,3
11,3,29,46,3
11,4,28,46,2
11,5,27,46,2
11,6,27,45,3
11,7,27,44,3
11,8,27,43,3
11,9,27,42,3
11,10,26,42,2
11,11,25,42,2
11,12,24,42,2
11,13,23,42,2
11,14,22,42,2
11,15,22,41,3
11,16,22,40,3
11,17,22,39,3
11,18,22,38,3
11,19,22,37,3
11,20,22,36,3
11,21,22,35,3
11,22,22,34,3
11,23,22,33,3
11,24,21,33,2
11,25,20,33,2
11,26,20,32,3
11,27,20,31,3
11,28,20,30,3
11,29,20,29,3
11,30,20,28,3
11,31,20,27,3
11,32,20,26,3
11,33,20,25,3
11,34,20,24,3
11,35,20,23,3
11,36,20,22,3
11,37,20,21,3
11,38,20,20,3
11,39,20,19,3
11,40,20,18,3
11,41,19,18,2
11,42,18,18,2
11,43,17,18,2
11,44,16,18,2
11,45,15,18,2
11,46,15,19,1
12,0,30,49,3
12,1,30,48,3
12,2,30,47,3
12,3,30,46,3
12,4,29,46,2
12,5,28,46,2
12,6,28,45,3
12,7,28,44,3
12,8,28,43,3
12,9,28,42,3
12,10,28,41,3
12,11,28,40,3
12,12,28,39,3
12,13,28,38,3
12,14,27,38,2
12,15,26,38,2
12,16,25,38,2
12,17,24,38,2
12,18,23,38,2
12,19,22,38,2
12,20,21,38,2
12,21,21,37,3
12,22,21,36,3
12,23,21,35,3
12,24,21,34,3
12,25,21,33,3
12,26,21,32,3
12,27,21,31,3
12,28,21,30,3
12,29,21,29,3
12,30,21,28,3
12,31,21,27,3
12,32,21,26,3
12,33,21,25,3
12,34,21,24,3
12,35,21,23,3
12,36,21,22,3
12,37,21,21,3
12,38,21,20,3
12,39,21,19,3
12,40,21,18,3
12,41,21,17,3
12,42,21,16,3
12,43,21,15,3
12,44,21,14,3
12,45,21,13,3
12,46,21,12,3
12,47,21,11,3
12,48,21,10,3
12,49,21,9,3
12,50,21,8,3
12,51,20,8,2
12,52,19,8,2
12,53,18,8,2
12,54,17,8,2
12,55,16,8,2
12,56,15,8,2
12,57,14,8,2
12,58,13,8,2
12,59,12,8,2
12,60,12,9,1
13,0,31,49,3
13,1,31,48,3
13,2,31,47,3
13,3,31,46,3
13,4,30,46,2
13,5,29,46,2
13,6,28,46,2
13,7,27,46,2
13,8,27,45,3
13,9,27,44,3
13,10,26,44,2
13,11,25,44,2
13,12,24,44,2
13,13,23,44,2
13,14,22,44,2
13,15,21,44,2
13,16,21,43,3
13,17,21,42,3
13,18,21,41,3
13,19,21,40,3
13,20,21,39,3
13,21,21,38,3
13,22,21,37,3
13,23,21,36,3
13,24,21,35,3
13,25,21,34,3
13,26,21,33,3
13,27,21,32,3
13,28,21,31,3
13,29,21,30,3
13,30,21,29,3
13,31,21,28,3
13,32,21,27,3
13,33,21,26,3
13,34,21,25,3
13,35,21,24,3
13,36,21,23,3
13,37,21,22,3
13,38,21,21,3
13,39,21,20,3
13,40,21,19,3
13,41,21,18,3
13,42,21,17,3
13,43,21,16,3
13,44,21,15,3
13,45,21,14,3
13,46,21,13,3
13,47,21,12,3
13,48,21,11,3
13,49,21,10,3
13,50,21,9,3
13,51,21,8,3
13,52,20,8,2
13,53,19,8,2
13,54,18,8,2
13,55,17,8,2
13,56,16,8,2
13,57,15,8,2
13,58,14,8,2
13,59,13,8,2
13,60,12,8,2
13,61,11,8,2
13,62,10,8,2
13,63,9,8,2
13,64,8,8,2
13,65,8,9,1
14,0,32,49,3
14,1,32,48,3
14,2,32,47,3
14,3,32,46,3
14,4,31,46,2
14,5,30,46,2
14,6,30,45,3
14,7,30,44,3
14,8,30,43,3
14,9,30,42,3
14,10,29,42,2
14,11,28,42,2
14,12,28,41,3
14,13,28,40,3
14,14,28,39,3
14,15,27,39,2
14,16,26,39,2
14,17,25,39,2
14,18,25,38,3
14,19,25,37,3
14,20,24,37,2
14,21,23,37,2
14,22,22,37,2
14,23,22,36,3
14,24,22,35,3
14,25,21,35,2
14,26,20,35,2
14,27,20,34,3
14,28,20,33,3
14,29,20,32,3
14,30,20,31,3
